wav	flux
1.501	0.28723813
1.5022	0.27301126
1.5034	0.24307911
1.5046	0.22450986
1.5058	0.25528918
1.507	0.31126728
1.5082	0.29998939
1.5094	0.3091097
1.5106	0.29805481
1.5118	0.30909559
1.513	0.28805952
1.5142	0.30624253
1.5154	0.2440067
1.5166	0.29214039
1.5178	0.31662542
1.519	0.31677461
1.5202	0.32236815
1.5214	0.30652353
1.5226	0.28639518
1.5238	0.30983988
1.525	0.31305525
1.5262	0.31926336
1.5274	0.31131828
1.5286	0.29609276
1.5298	0.30168636
1.531	0.32242154
1.5322	0.32302571
1.5334	0.28837802
1.5346	0.31183383
1.5358	0.32503275
1.537	0.32257168
1.5382	0.27779935
1.5394	0.28319992
1.5406	0.31531872
1.5418	0.31348535
1.543	0.27201243
1.5442	0.3265205
1.5454	0.33348579
1.5466	0.29255624
1.5478	0.294328
1.549	0.33527043
1.5502	0.32837513
1.5514	0.27077393
1.5526	0.33393716
1.5538	0.30263613
1.555	0.27694691
1.5562	0.30624577
1.5574	0.29978018
1.5586	0.31763481
1.5598	0.30653499
1.561	0.33621663
1.5622	0.32076965
1.5634	0.3092274
1.5646	0.34040991
1.5658	0.28388806
1.567	0.33261127
1.5682	0.33047376
1.5694	0.33256252
1.5706	0.33823975
1.5718	0.28015519
1.573	0.29767491
1.5742	0.30136763
1.5754	0.27435665
1.5766	0.25404004
1.5778	0.28628753
1.579	0.33203681
1.5802	0.33629711
1.5814	0.33374863
1.5826	0.29898653
1.5838	0.32573223
1.585	0.33389721
1.5862	0.32933276
1.5874	0.3319706
1.5886	0.29719717
1.5898	0.23170672
1.591	0.31231185
1.5922	0.33081366
1.5934	0.34452533
1.5946	0.34674658
1.5958	0.33019056
1.597	0.33592001
1.5982	0.32200969
1.5994	0.31834549
1.6006	0.33769313
1.6018	0.31484694
1.603	0.33781753
1.6042	0.33777113
1.6054	0.32979135
1.6066	0.28026547
1.6078	0.29579932
1.609	0.35128947
1.6102	0.32400451
1.6114	0.35309973
1.6126	0.3442378
1.6138	0.34168517
1.615	0.34119636
1.6162	0.28236036
1.6174	0.34036539
1.6186	0.3395975
1.6198	0.30312758
1.621	0.30158928
1.6222	0.3236938
1.6234	0.28226981
1.6246	0.32606018
1.6258	0.30689583
1.627	0.31841837
1.6282	0.33611932
1.6294	0.35417471
1.6306	0.31584316
1.6318	0.34701171
1.633	0.35315411
1.6342	0.32674526
1.6354	0.31707303
1.6366	0.33417287
1.6378	0.3462698
1.639	0.32971488
1.6402	0.33596783
1.6414	0.34916936
1.6426	0.34677181
1.6438	0.32347496
1.645	0.30098382
1.6462	0.3524928
1.6474	0.3442716
1.6486	0.34069345
1.6498	0.34225068
1.651	0.34886473
1.6522	0.33263125
1.6534	0.33006415
1.6546	0.35485215
1.6558	0.34846641
1.657	0.35742249
1.6582	0.33565976
1.6594	0.34607808
1.6606	0.30223069
1.6618	0.32505802
1.663	0.34346684
1.6642	0.34232604
1.6654	0.3421981
1.6666	0.34414383
1.6678	0.33872549
1.669	0.33913546
1.6702	0.34435195
1.6714	0.30645478
1.6726	0.29346951
1.6738	0.33868855
1.675	0.2956312
1.6762	0.30226699
1.6774	0.33172735
1.6786	0.34839659
1.6798	0.34290999
1.681	0.31597797
1.6822	0.33664135
1.6834	0.34637545
1.6846	0.33931913
1.6858	0.34500461
1.687	0.33572661
1.6882	0.34790698
1.6894	0.32418634
1.6906	0.30018412
1.6918	0.31284544
1.693	0.34553565
1.6942	0.34293673
1.6954	0.33971319
1.6966	0.34359921
1.6978	0.34325107
1.699	0.34340446
1.7002	0.3336459
1.7014	0.3337035
1.7026	0.32605312
1.7038	0.34303318
1.705	0.34206765
1.7062	0.33787712
1.7074	0.28592216
1.7086	0.32949461
1.7098	0.33371176
1.711	0.26229183
1.7122	0.30431758
1.7134	0.33425003
1.7146	0.34132438
1.7158	0.3413863
1.717	0.31770103
1.7182	0.32466386
1.7194	0.31236293
1.7206	0.31093467
1.7218	0.32295829
1.723	0.29547717
1.7242	0.31231737
1.7254	0.31736825
1.7266	0.33501094
1.7278	0.32872265
1.729	0.31997831
1.7302	0.33479938
1.7314	0.31809364
1.7326	0.31529733
1.7338	0.31225556
1.735	0.32770879
1.7362	0.3266948
1.7374	0.33290202
1.7386	0.33102726
1.7398	0.33088805
1.741	0.30812845
1.7422	0.31912395
1.7434	0.32209622
1.7446	0.32379366
1.7458	0.31980316
1.747	0.30863463
1.7482	0.33020964
1.7494	0.31614579
1.7506	0.30208952
1.7518	0.33014089
1.753	0.32032949
1.7542	0.32822213
1.7554	0.32852853
1.7566	0.33022561
1.7578	0.31367303
1.759	0.32303453
1.7602	0.32718027
1.7614	0.29247908
1.7626	0.29408436
1.7638	0.32881087
1.765	0.32384124
1.7662	0.3039659
1.7674	0.31631792
1.7686	0.30573943
1.7698	0.32312907
1.771	0.31931005
1.7722	0.3164286
1.7734	0.326661
1.7746	0.32433388
1.7758	0.32324236
1.777	0.31005244
1.7782	0.3147133
1.7794	0.31630842
1.7806	0.31790518
1.7818	0.31462609
1.783	0.27885866
1.7842	0.31511627
1.7854	0.29238286
1.7866	0.32303295
1.7878	0.31649834
1.789	0.31906429
1.7902	0.31111185
1.7914	0.30602619
1.7926	0.32047156
1.7938	0.31716457
1.795	0.31857788
1.7962	0.31524768
1.7974	0.31946315
1.7986	0.32154652
1.7998	0.31259505
1.801	0.27806206
1.8022	0.30940556
1.8034	0.30683196
1.8046	0.3082968
1.8058	0.31116225
1.807	0.30401348
1.8082	0.30615478
1.8094	0.31742004
1.8106	0.31135499
1.8118	0.29911716
1.813	0.31542931
1.8142	0.31674128
1.8154	0.3118263
1.8166	0.31670375
1.8178	0.30798001
1.819	0.31267816
1.8202	0.28938677
1.8214	0.28204004
1.8226	0.28797592
1.8238	0.3133772
1.825	0.30683108
1.8262	0.29825717
1.8274	0.27839969
1.8286	0.3046632
1.8298	0.30982853
1.831	0.30806618
1.8322	0.30389386
1.8334	0.30976695
1.8346	0.30841236
1.8358	0.30492319
1.837	0.30432933
1.8382	0.29162419
1.8394	0.30273326
1.8406	0.27881524
1.8418	0.29168316
1.843	0.28061838
1.8442	0.3028215
1.8454	0.30471982
1.8466	0.27348113
1.8478	0.29225056
1.849	0.29603965
1.8502	0.29904854
1.8514	0.30222761
1.8526	0.29883202
1.8538	0.30042073
1.855	0.30380578
1.8562	0.292983
1.8574	0.29715986
1.8586	0.297015
1.8598	0.29098342
1.861	0.2956965
1.8622	0.29904698
1.8634	0.27697831
1.8646	0.29478682
1.8658	0.29129278
1.867	0.2873533
1.8682	0.29015275
1.8694	0.30022796
1.8706	0.29307021
1.8718	0.29542855
1.873	0.27238651
1.8742	0.29435028
1.8754	0.27867648
1.8766	0.2949562
1.8778	0.30040788
1.879	0.29060298
1.8802	0.28839853
1.8814	0.29916376
1.8826	0.2941528
1.8838	0.29641214
1.885	0.28682915
1.8862	0.26073768
1.8874	0.29839405
1.8886	0.27773355
1.8898	0.27497249
1.891	0.28411841
1.8922	0.27642804
1.8934	0.28071147
1.8946	0.28889407
1.8958	0.28122276
1.897	0.27605237
1.8982	0.28970775
1.8994	0.26495203
1.9006	0.2892159
1.9018	0.29387077
1.903	0.28373175
1.9042	0.28929653
1.9054	0.28416794
1.9066	0.2899058
1.9078	0.28972702
1.909	0.26937965
1.9102	0.2899988
1.9114	0.27430773
1.9126	0.28475704
1.9138	0.29444242
1.915	0.29545862
1.9162	0.28567765
1.9174	0.29289484
1.9186	0.28915905
1.9198	0.27217101
1.921	0.28979079
1.9222	0.29298389
1.9234	0.27853266
1.9246	0.28883546
1.9258	0.27729308
1.927	0.28763052
1.9282	0.28366969
1.9294	0.27368813
1.9306	0.27046858
1.9318	0.2237791
1.933	0.27713333
1.9342	0.2791854
1.9354	0.27560533
1.9366	0.28600196
1.9378	0.2893828
1.939	0.27519601
1.9402	0.27700396
1.9414	0.28623641
1.9426	0.28354556
1.9438	0.2648691
1.945	0.25617845
1.9462	0.20626023
1.9474	0.27618614
1.9486	0.2823417
1.9498	0.27382709
1.951	0.22230862
1.9522	0.25450334
1.9534	0.28122656
1.9546	0.28074363
1.9558	0.26906502
1.957	0.28068782
1.9582	0.2854782
1.9594	0.26884807
1.9606	0.28156974
1.9618	0.27924371
1.963	0.27189464
1.9642	0.27171419
1.9654	0.28281273
1.9666	0.27983225
1.9678	0.28067936
1.969	0.27436979
1.9702	0.28077956
1.9714	0.2824752
1.9726	0.26052331
1.9738	0.27060446
1.975	0.27855966
1.9762	0.25324399
1.9774	0.23576643
1.9786	0.18542332
1.9798	0.25827136
1.981	0.26896499
1.9822	0.27294401
1.9834	0.27685817
1.9846	0.27132597
1.9858	0.23414132
1.987	0.22148824
1.9882	0.27822814
1.9894	0.27945418
1.9906	0.27449928
1.9918	0.26865151
1.993	0.26361788
1.9942	0.24899551
1.9954	0.267249
1.9966	0.26216961
1.9978	0.26770887
1.999	0.27477271
2.0002	0.27124453
2.0014	0.27501972
2.0026	0.2639801
2.0038	0.26779652
2.005	0.2724973
2.0062	0.26957769
2.0074	0.27522034
2.0086	0.27567453
2.0098	0.26710314
2.011	0.27596721
2.0122	0.274385
2.0134	0.26432574
2.0146	0.27260255
2.0158	0.27205106
2.017	0.27198226
2.0182	0.27169327
2.0194	0.26831723
2.0206	0.26139153
2.0218	0.26397349
2.023	0.26382184
2.0242	0.26846133
2.0254	0.26985082
2.0266	0.26684853
2.0278	0.26184554
2.029	0.26270273
2.0302	0.25016303
2.0314	0.26234241
2.0326	0.26794073
2.0338	0.26356993
2.035	0.25977436
2.0362	0.2657665
2.0374	0.26509452
2.0386	0.25345945
2.0398	0.26571666
2.041	0.26695501
2.0422	0.26811261
2.0434	0.26798844
2.0446	0.26431459
2.0458	0.26391055
2.047	0.26363587
2.0482	0.26645118
2.0494	0.26527853
2.0506	0.26472758
2.0518	0.26241314
2.053	0.26261943
2.0542	0.26282278
2.0554	0.26194726
2.0566	0.25866555
2.0578	0.26228662
2.059	0.26460741
2.0602	0.25408639
2.0614	0.26149596
2.0626	0.26244871
2.0638	0.22659891
2.065	0.25908473
2.0662	0.26456936
2.0674	0.26205009
2.0686	0.2634758
2.0698	0.25465512
2.071	0.25685101
2.0722	0.25931237
2.0734	0.25739973
2.0746	0.26215067
2.0758	0.26142363
2.077	0.26100433
2.0782	0.26287853
2.0794	0.25788332
2.0806	0.25133445
2.0818	0.26111226
2.083	0.25458685
2.0842	0.25834581
2.0854	0.25607543
2.0866	0.25955582
2.0878	0.25926366
2.089	0.25897962
2.0902	0.25690719
2.0914	0.25713659
2.0926	0.24333418
2.0938	0.25417984
2.095	0.24668244
2.0962	0.24176079
2.0974	0.23988205
2.0986	0.25538963
2.0998	0.25966251
2.101	0.25468632
2.1022	0.25543976
2.1034	0.25823503
2.1046	0.257379
2.1058	0.257547
2.107	0.25514728
2.1082	0.25539283
2.1094	0.2407294
2.1106	0.25238574
2.1118	0.25040356
2.113	0.25216945
2.1142	0.25499228
2.1154	0.25350935
2.1166	0.22698277
2.1178	0.24840167
2.119	0.25260652
2.1202	0.25238617
2.1214	0.25508052
2.1226	0.25457975
2.1238	0.24986204
2.125	0.24890098
2.1262	0.24937769
2.1274	0.25108562
2.1286	0.24935034
2.1298	0.25322542
2.131	0.25197789
2.1322	0.25078401
2.1334	0.25099811
2.1346	0.25282264
2.1358	0.23536118
2.137	0.24328136
2.1382	0.25079361
2.1394	0.25235128
2.1406	0.25092095
2.1418	0.25177629
2.143	0.25210587
2.1442	0.25249781
2.1454	0.23813693
2.1466	0.24974899
2.1478	0.25119848
2.149	0.25072019
2.1502	0.25015246
2.1514	0.25022573
2.1526	0.24999189
2.1538	0.24671212
2.155	0.24961082
2.1562	0.24910283
2.1574	0.23391653
2.1586	0.24299427
2.1598	0.24735726
2.161	0.24854938
2.1622	0.24868621
2.1634	0.24730666
2.1646	0.24897674
2.1658	0.24323715
2.167	0.2434476
2.1682	0.24453794
2.1694	0.24800314
2.1706	0.24608959
2.1718	0.24620384
2.173	0.24723586
2.1742	0.24700598
2.1754	0.24514727
2.1766	0.24130107
2.1778	0.24331783
2.179	0.22939819
2.1802	0.24641371
2.1814	0.23798559
2.1826	0.2389141
2.1838	0.2453465
2.185	0.24505007
2.1862	0.24592509
2.1874	0.2441864
2.1886	0.23511147
2.1898	0.24047029
2.191	0.24229624
2.1922	0.24544887
2.1934	0.2443374
2.1946	0.24427038
2.1958	0.24264425
2.197	0.24293986
2.1982	0.24139602
2.1994	0.24154308
2.2006	0.23706226
2.2018	0.24245843
2.203	0.2390502
2.2042	0.24339095
2.2054	0.22531266
2.2066	0.21193494
2.2078	0.23996254
2.209	0.22031168
2.2102	0.24127346
2.2114	0.24109897
2.2126	0.24212738
2.2138	0.24213357
2.215	0.2417149
2.2162	0.2410135
2.2174	0.24164814
2.2186	0.23929433
2.2198	0.24055866
2.221	0.239274
2.2222	0.24013587
2.2234	0.23948123
2.2246	0.23876296
2.2258	0.23770649
2.227	0.23101657
2.2282	0.20698926
2.2294	0.2386429
2.2306	0.23286867
2.2318	0.21727405
2.233	0.23973498
2.2342	0.23895872
2.2354	0.23827686
2.2366	0.23883928
2.2378	0.23749407
2.239	0.23222067
2.2402	0.2365244
2.2414	0.23848991
2.2426	0.23334356
2.2438	0.23758713
2.245	0.22911819
2.2462	0.23459473
2.2474	0.23253916
2.2486	0.2341859
2.2498	0.23041476
2.251	0.23623078
2.2522	0.23536219
2.2534	0.23535117
2.2546	0.21312146
2.2558	0.23492554
2.257	0.23574463
2.2582	0.23442274
2.2594	0.23596697
2.2606	0.23491554
2.2618	0.21747276
2.263	0.20912805
2.2642	0.23337803
2.2654	0.22383332
2.2666	0.23140486
2.2678	0.23380796
2.269	0.2322441
2.2702	0.23290849
2.2714	0.2325995
2.2726	0.23372875
2.2738	0.23284567
2.275	0.23063983
2.2762	0.2324525
2.2774	0.23305281
2.2786	0.23267124
2.2798	0.23114875
2.281	0.21220389
2.2822	0.22121673
2.2834	0.22719295
2.2846	0.22932517
2.2858	0.22898396
2.287	0.23109177
2.2882	0.23042328
2.2894	0.23098003
2.2906	0.23168506
2.2918	0.23073923
2.293	0.22186163
2.2942	0.15829101
2.2954	0.17787053
2.2966	0.19435142
2.2978	0.20283623
2.299	0.21792102
2.3002	0.20601787
2.3014	0.22833445
2.3026	0.20767799
2.3038	0.22540847
2.305	0.20378838
2.3062	0.19930341
2.3074	0.20721151
2.3086	0.22257883
2.3098	0.22515211
2.311	0.22049459
2.3122	0.22449916
2.3134	0.22558163
2.3146	0.20449818
2.3158	0.22571139
2.317	0.22258823
2.3182	0.2157765
2.3194	0.22387881
2.3206	0.20585424
2.3218	0.22512919
2.323	0.14958158
2.3242	0.1781475
2.3254	0.17176929
2.3266	0.20082796
2.3278	0.2137293
2.329	0.18853261
2.3302	0.2039856
2.3314	0.20371204
2.3326	0.20869584
2.3338	0.20030879
2.335	0.20831606
2.3362	0.19793368
2.3374	0.19954184
2.3386	0.20401556
2.3398	0.21808267
2.341	0.22084236
2.3422	0.21795544
2.3434	0.21753293
2.3446	0.20262577
2.3458	0.19940542
2.347	0.19864389
2.3482	0.20861111
2.3494	0.21526116
2.3506	0.20309851
2.3518	0.20605264
2.353	0.14565969
2.3542	0.1854005
2.3554	0.17449668
2.3566	0.20554343
2.3578	0.18445774
2.359	0.20175377
2.3602	0.21075401
2.3614	0.16345546
2.3626	0.20038916
2.3638	0.19083268
2.365	0.19068517
2.3662	0.21156021
2.3674	0.18351253
2.3686	0.19417701
2.3698	0.20665604
2.371	0.19642354
2.3722	0.2117797
2.3734	0.1889509
2.3746	0.19155047
2.3758	0.21132259
2.377	0.20480188
2.3782	0.19754886
2.3794	0.21183634
2.3806	0.19479436
2.3818	0.20899905
2.383	0.1543756
2.3842	0.16571626
2.3854	0.17441339
2.3866	0.17085606
2.3878	0.16349063
2.389	0.19733585
2.3902	0.1955007
2.3914	0.1969555
2.3926	0.15893224
2.3938	0.20863938
2.395	0.20549174
2.3962	0.18800331
2.3974	0.19087247
2.3986	0.19099587
2.3998	0.20102412
2.401	0.18133209
2.4022	0.20394964
2.4034	0.19167663
2.4046	0.18881734
2.4058	0.19306764
2.407	0.17153603
2.4082	0.20784114
2.4094	0.19996856
2.4106	0.19527143
2.4118	0.20353915
2.413	0.20720768
2.4142	0.15859814
2.4154	0.16102869
2.4166	0.17318642
2.4178	0.16621063
2.419	0.18677466
2.4202	0.19144184
2.4214	0.18150857
2.4226	0.20112048
2.4238	0.17893028
2.425	0.17834852
2.4262	0.1849808
2.4274	0.18877979
2.4286	0.17384761
2.4298	0.19014455
2.431	0.16222798
2.4322	0.20519566
2.4334	0.19074575
2.4346	0.17664091
2.4358	0.19898511
2.437	0.18438319
2.4382	0.18309917
2.4394	0.20104707
2.4406	0.17664802
2.4418	0.18992038
2.443	0.19562234
2.4442	0.16831578
2.4454	0.1938477
2.4466	0.14295266
2.4478	0.16947367
2.449	0.17849531
2.4502	0.15391671
2.4514	0.17320713
2.4526	0.16248047
2.4538	0.17397147
2.455	0.18291331
2.4562	0.1912253
2.4574	0.17978086
2.4586	0.1888823
2.4598	0.18296962
2.461	0.15356803
2.4622	0.18122245
2.4634	0.18726104
2.4646	0.18265612
2.4658	0.17488654
2.467	0.18233996
2.4682	0.17641322
2.4694	0.18663485
2.4706	0.19256519
2.4718	0.18261187
2.473	0.19554012
2.4742	0.18281435
2.4754	0.15553048
2.4766	0.18745765
2.4778	0.18565407
2.479	0.14692144
2.4802	0.17591953
2.4814	0.17446488
2.4826	0.15513646
2.4838	0.15187976
2.485	0.15790046
2.4862	0.13689035
2.4874	0.1354793
2.4886	0.14243881
2.4898	0.15308642
2.491	0.14241068
2.4922	0.14216822
2.4934	0.14909111
2.4946	0.15518146
2.4958	0.15335095
2.497	0.15322885
2.4982	0.14596971
2.4994	0.15118304
2.5006	0.1358308
2.5018	0.15527702
2.503	0.14727597
2.5042	0.14824434
2.5054	0.15483604
2.5066	0.15544175
2.5078	0.15241711
2.509	0.15455089
2.5102	0.15688686
2.5114	0.15004138
2.5126	0.14691172
2.5138	0.14686821
2.515	0.14067388
2.5162	0.1463667
2.5174	0.14869189
2.5186	0.14108845
2.5198	0.14011809
2.521	0.16008964
2.5222	0.15448499
2.5234	0.16250536
2.5246	0.15632347
2.5258	0.14834208
2.527	0.15912539
2.5282	0.16299749
2.5294	0.16179944
2.5306	0.15879107
2.5318	0.15589165
2.533	0.15175638
2.5342	0.15151957
2.5354	0.15713359
2.5366	0.14831358
2.5378	0.15014752
2.539	0.16008765
2.5402	0.15221281
2.5414	0.16016045
2.5426	0.15999334
2.5438	0.1545203
2.545	0.16642219
2.5462	0.15399472
2.5474	0.15422124
2.5486	0.15821169
2.5498	0.16476485
2.551	0.15283318
2.5522	0.16045947
2.5534	0.15624571
2.5546	0.16659683
2.5558	0.15748589
2.557	0.16163506
2.5582	0.15926909
2.5594	0.16434312
2.5606	0.15967565
2.5618	0.14501434
2.563	0.15941488
2.5642	0.1607752
2.5654	0.16049453
2.5666	0.15629551
2.5678	0.16300999
2.569	0.16007411
2.5702	0.15797298
2.5714	0.17083123
2.5726	0.16876677
2.5738	0.15075694
2.575	0.16738164
2.5762	0.16753892
2.5774	0.16058096
2.5786	0.16476823
2.5798	0.17302674
2.581	0.1620693
2.5822	0.14978188
2.5834	0.16081954
2.5846	0.15658023
2.5858	0.15762417
2.587	0.15940316
2.5882	0.16437518
2.5894	0.18131152
2.5906	0.17505482
2.5918	0.17833975
2.593	0.1540728
2.5942	0.16593469
2.5954	0.17198447
2.5966	0.1768585
2.5978	0.17134355
2.599	0.17237199
2.6002	0.16538099
2.6014	0.16123942
2.6026	0.17815706
2.6038	0.17241861
2.605	0.16087755
2.6062	0.17027668
2.6074	0.15611207
2.6086	0.16146696
2.6098	0.16113136
2.611	0.18228791
2.6122	0.1689523
2.6134	0.17964671
2.6146	0.17867322
2.6158	0.18036876
2.617	0.15923307
2.6182	0.16051224
2.6194	0.14298215
2.6206	0.15978216
2.6218	0.15406621
2.623	0.14656778
2.6242	0.14455868
2.6254	0.15451983
2.6266	0.1650807
2.6278	0.16648091
2.629	0.15836167
2.6302	0.15739361
2.6314	0.15942789
2.6326	0.1652014
2.6338	0.15179777
2.635	0.16193751
2.6362	0.16413531
2.6374	0.16271957
2.6386	0.14876491
2.6398	0.1357868
2.641	0.15935934
2.6422	0.15549955
2.6434	0.1643477
2.6446	0.16302596
2.6458	0.16389411
2.647	0.15955752
2.6482	0.16400347
2.6494	0.15911873
2.6506	0.16688761
2.6518	0.15965996
2.653	0.16691921
2.6542	0.15966911
2.6554	0.15828264
2.6566	0.14799925
2.6578	0.17007046
2.659	0.15988898
2.6602	0.16148933
2.6614	0.16077322
2.6626	0.15417929
2.6638	0.16063938
2.665	0.14544214
2.6662	0.15214494
2.6674	0.15954891
2.6686	0.16393271
2.6698	0.15404356
2.671	0.15431962
2.6722	0.17031897
2.6734	0.16517061
2.6746	0.1553139
2.6758	0.14991852
2.677	0.15093253
2.6782	0.16278852
2.6794	0.16661877
2.6806	0.15670182
2.6818	0.15548738
2.683	0.15242098
2.6842	0.1581422
2.6854	0.16568081
2.6866	0.16273998
2.6878	0.15272579
2.689	0.16721038
2.6902	0.16972635
2.6914	0.16435288
2.6926	0.1545344
2.6938	0.16269403
2.695	0.16711035
2.6962	0.144708
2.6974	0.16473276
2.6986	0.16434827
2.6998	0.15782305
2.701	0.16901934
2.7022	0.161573
2.7034	0.16052642
2.7046	0.1489621
2.7058	0.14996696
2.707	0.15954882
2.7082	0.16376841
2.7094	0.16665459
2.7106	0.16506347
2.7118	0.16515108
2.713	0.16182717
2.7142	0.16482417
2.7154	0.16731335
2.7166	0.15769075
2.7178	0.14961986
2.719	0.16489006
2.7202	0.1718653
2.7214	0.16563708
2.7226	0.16804875
2.7238	0.16185816
2.725	0.16187846
2.7262	0.16241188
2.7274	0.16223134
2.7286	0.16157646
2.7298	0.15909381
2.731	0.16502757
2.7322	0.17166853
2.7334	0.16641841
2.7346	0.15817584
2.7358	0.16299445
2.737	0.15898423
2.7382	0.16928375
2.7394	0.15719704
2.7406	0.1517783
2.7418	0.15721411
2.743	0.16947197
2.7442	0.16251326
2.7454	0.16923429
2.7466	0.16581163
2.7478	0.16497034
2.749	0.15374431
2.7502	0.15002107
2.7514	0.16729593
2.7526	0.15141814
2.7538	0.16294805
2.755	0.1587416
2.7562	0.16249201
2.7574	0.16465734
2.7586	0.16056143
2.7598	0.16561982
2.761	0.16295987
2.7622	0.16366521
2.7634	0.16264329
2.7646	0.15437779
2.7658	0.15594198
2.767	0.1533168
2.7682	0.15533754
2.7694	0.16014444
2.7706	0.14736606
2.7718	0.15101679
2.773	0.1634051
2.7742	0.16274147
2.7754	0.1530447
2.7766	0.15202507
2.7778	0.15878139
2.779	0.15804038
2.7802	0.15942916
2.7814	0.15292153
2.7826	0.14643532
2.7838	0.16312345
2.785	0.15482759
2.7862	0.15776547
2.7874	0.15791251
2.7886	0.15490338
2.7898	0.15792614
2.791	0.15702389
2.7922	0.15863647
2.7934	0.15858089
2.7946	0.15949594
2.7958	0.16175102
2.797	0.15843209
2.7982	0.15458314
2.7994	0.15027441
2.8006	0.15457127
2.8018	0.14006951
2.803	0.15193794
2.8042	0.13473581
2.8054	0.13993504
2.8066	0.15915852
2.8078	0.15104601
2.809	0.1500038
2.8102	0.16041699
2.8114	0.14709433
2.8126	0.14750245
2.8138	0.15379801
2.815	0.15862773
2.8162	0.15929683
2.8174	0.14619088
2.8186	0.15624611
2.8198	0.14262078
2.821	0.14889121
2.8222	0.15361414
2.8234	0.15842271
2.8246	0.15716906
2.8258	0.15063312
2.827	0.14194826
2.8282	0.14883609
2.8294	0.15787691
2.8306	0.15231714
2.8318	0.15690636
2.833	0.15406383
2.8342	0.14372705
2.8354	0.14809678
2.8366	0.15089488
2.8378	0.14614442
2.839	0.15481667
2.8402	0.15802367
2.8414	0.15428287
2.8426	0.15051557
2.8438	0.14958766
2.845	0.15396911
2.8462	0.15657843
2.8474	0.14765484
2.8486	0.15225943
2.8498	0.14258199
2.851	0.14392886
2.8522	0.15254409
2.8534	0.15027703
2.8546	0.14859792
2.8558	0.14946164
2.857	0.15451535
2.8582	0.15805627
2.8594	0.15630019
2.8606	0.15780352
2.8618	0.15111355
2.863	0.15526324
2.8642	0.15281044
2.8654	0.15636103
2.8666	0.15458426
2.8678	0.14946218
2.869	0.14388582
2.8702	0.13989574
2.8714	0.15169701
2.8726	0.1373058
2.8738	0.14754
2.875	0.15419409
2.8762	0.15463587
2.8774	0.15358624
2.8786	0.15364192
2.8798	0.15522637
2.881	0.15429799
2.8822	0.15175995
2.8834	0.15364467
2.8846	0.15297867
2.8858	0.14100993
2.887	0.15373591
2.8882	0.14928364
2.8894	0.14193778
2.8906	0.14427038
2.8918	0.14746309
2.893	0.15532032
2.8942	0.15403642
2.8954	0.15352296
2.8966	0.15261807
2.8978	0.15521029
2.899	0.15039793
2.9002	0.14509054
2.9014	0.13718722
2.9026	0.15326472
2.9038	0.14680504
2.905	0.153301
2.9062	0.15329281
2.9074	0.14492543
2.9086	0.14330054
2.9098	0.14098632
2.911	0.14815452
2.9122	0.15210286
2.9134	0.15265907
2.9146	0.1532438
2.9158	0.15306308
2.917	0.14818485
2.9182	0.14786613
2.9194	0.15367006
2.9206	0.14590989
2.9218	0.13706553
2.923	0.13609115
2.9242	0.14247373
2.9254	0.13724509
2.9266	0.14163977
2.9278	0.14267252
2.929	0.12652382
2.9302	0.1447781
2.9314	0.15076849
2.9326	0.149909
2.9338	0.14598377
2.935	0.13543647
2.9362	0.14606184
2.9374	0.14459662
2.9386	0.14404705
2.9398	0.14668219
2.941	0.13832442
2.9422	0.14064402
2.9434	0.14066814
2.9446	0.13499462
2.9458	0.14834368
2.947	0.12970072
2.9482	0.13604942
2.9494	0.13754955
2.9506	0.14216083
2.9518	0.14590487
2.953	0.15010044
2.9542	0.14799151
2.9554	0.14142601
2.9566	0.14079924
2.9578	0.14514365
2.959	0.14538549
2.9602	0.13006929
